Date,Min,Max,Rain,Rad
2030/2/14,-1.1,8.6,0,3.5
2030/2/15,1,11.5,2,6.9
2030/2/16,5,10.3,0.2,7.5
2030/2/17,7.4,10.8,1.1,1.8
2030/2/18,-1.2,5.7,0,2.7
2030/2/19,-0.8,13.1,0,9
2030/2/20,0.5,7.8,0,9.9
2030/2/21,1,9.2,0.6,5.3
2030/2/22,-4.4,0.6,0,7
2030/2/23,5.3,7.9,0.7,3.9
2030/2/24,1.3,4.7,4.3,8.4
2030/2/25,2.5,11.6,3.2,6.8
2030/2/26,3.8,9.6,0,9.7
2030/2/27,1,3.2,0,11
2030/2/28,7.8,11.5,0.5,2.3
2030/3/1,3.5,6.3,0.1,3
2030/3/2,2.2,13.4,1.9,8.3
2030/3/3,5.5,9.3,11.7,3.4
2030/3/4,5.2,11,2,2.7
2030/3/5,0.6,8.3,0.4,3.8
2030/3/6,2.7,12.7,2,7.6
2030/3/7,1.1,8.4,0,11.1
2030/3/8,6.1,11.7,0,9.4
2030/3/9,5.5,5.9,1.8,6.8
2030/3/10,3.7,3.7,0,9.1
2030/3/11,1.5,7.3,0,13
2030/3/12,2.8,9.3,0.6,6.3
2030/3/13,5.8,7.8,0,14.3
2030/3/14,-2.6,8.5,0,11.5
2030/3/15,2.1,10.1,9.9,10.3
2030/3/16,0.1,16.3,0,15.7
2030/3/17,-1.2,13.2,0,16.4
2030/3/18,5.8,7.8,0,6.2
2030/3/19,0.7,9.9,0,9.3
2030/3/20,6.9,10,5.4,15.5
2030/3/21,9.6,14.3,0,11.9
2030/3/22,0.7,11.7,0,15.5
2030/3/23,-0.5,11.1,0,15.2
2030/3/24,3.1,19.2,0,11.7
2030/3/25,4,12.6,0,10.3
2030/3/26,6.9,17,20,9.6
2030/3/27,6.6,18.7,0,11.1
2030/3/28,3.7,11.3,0.3,12.2
2030/3/29,6.1,8.8,0,11.6
2030/3/30,2.2,18.7,0,10.6
2030/3/31,7.6,11.3,2.3,5
2030/4/1,-1,20.4,0.1,6.3
2030/4/2,-1.2,8.3,0,11.5
2030/4/3,3.8,17.2,0,6.3
2030/4/4,3.2,12.4,0,18.5
2030/4/5,2.9,7.6,0,8
2030/4/6,6.4,12.8,0,18
2030/4/7,5.9,7.9,5.9,15.6
2030/4/8,4.7,11.6,2.1,8
2030/4/9,5.8,11.4,5.1,11.2
2030/4/10,1.3,13.8,0.1,12.2
2030/4/11,1.9,13.3,0.1,10.7
2030/4/12,6.9,9.7,5.3,3.3
2030/4/13,2.7,12.5,0.1,9.2
2030/4/14,10.6,12.2,0.1,6.4
2030/4/15,0.3,7.5,2.2,13.1
2030/4/16,3.2,15,0,14.1
2030/4/17,6,15.8,0,15.3
2030/4/18,6.3,13.5,0,16.8
2030/4/19,6.5,11.9,6.5,14.5
2030/4/20,4,13.4,3.5,11.8
2030/4/21,2.3,17.9,0.2,14.7
2030/4/22,7.4,16.9,3.4,11.8
2030/4/23,7.6,12.6,3.2,17.9
2030/4/24,6.9,12.7,0.2,16
2030/4/25,9.2,11.6,0,14
2030/4/26,4.1,17.1,0,17.7
2030/4/27,6.5,21.1,0,18.3
2030/4/28,10.2,13,2.3,19.7
2030/4/29,6.7,16.1,3.3,4.3
2030/4/30,9.2,16.1,0.5,12.1
2030/5/1,2.3,14.8,4.9,20.6
2030/5/2,1.9,25.7,1.7,14
2030/5/3,5.3,13,0,13.2
2030/5/4,12.2,14.2,0.5,12
2030/5/5,7,16.6,0,26.7
2030/5/6,8,14.4,0,24.1
2030/5/7,6.8,7.8,0,23.9
2030/5/8,3.8,17.6,0,25.6
2030/5/9,11.1,21.7,0,12.4
2030/5/10,11.6,17.1,3.2,7.8
2030/5/11,11.9,14.7,2.4,16.2
2030/5/12,6.3,11.8,1,10.5
2030/5/13,7.9,21,0,24.8
2030/5/14,10.2,26.3,0,18.3
2030/5/15,-0.3,18.5,0,26.3
2030/5/16,6.6,12.6,0,5.7
2030/5/17,4,19.6,1.4,13.9
2030/5/18,7,13.8,2.2,10.8
2030/5/19,7.3,15,0,15
2030/5/20,7.6,20.1,0,27.8
2030/5/21,9.5,17.3,0,17.7
2030/5/22,3,17.7,0,19.8
2030/5/23,8.5,17.8,0,18.2
2030/5/24,2.9,14.4,0,24.1
2030/5/25,10,16.9,21.6,8.7
2030/5/26,8.5,24.6,3.3,14.2
2030/5/27,8.3,14.1,1.1,8.1
2030/5/28,14.1,17.6,8.8,13.2
2030/5/29,8.7,19,0.7,19.8
2030/5/30,7.9,21.9,0,15.8
2030/5/31,7,20.2,0,19.5
2030/6/1,10.1,14.8,0,24.8
2030/6/2,11.4,22.5,0,29.1
2030/6/3,10.8,15.3,6.6,20.9
2030/6/4,7.2,17,0.9,12
2030/6/5,9.4,16.1,7,9.4
2030/6/6,8.4,17.5,0.4,11.9
2030/6/7,4.2,15.8,0.5,18
2030/6/8,10.5,21.7,2.8,18.6
2030/6/9,8.5,18.6,2.2,19.6
2030/6/10,13.2,14.6,1.9,16.3
2030/6/11,8.3,20.5,2.3,16.5
2030/6/12,10.2,20.7,1.6,20.5
2030/6/13,4.2,29.9,0,29.5
2030/6/14,10.4,23.3,0,7.8
2030/6/15,13,15.5,1,14.3
2030/6/16,14.2,17.1,13.5,11.7
2030/6/17,10.8,16,3.3,4.5
2030/6/18,12.8,16.7,0,21.4
2030/6/19,14.3,20,0,23.8
2030/6/20,11.9,31.2,0,14.2
2030/6/21,11.2,19,0,20.7
2030/6/22,8,19.9,0,24.6
2030/6/23,11.4,22.6,0,19.5
2030/6/24,14.8,29.9,6.7,12.8
2030/6/25,13.5,17,7.2,12.5
2030/6/26,11,23.2,3.8,9.1
2030/6/27,11.4,20.3,2,10
2030/6/28,13.9,18.4,3.3,4.4
2030/6/29,14.3,18.1,0.6,7
2030/6/30,10.6,18.1,0,7.5
2030/7/1,10.8,23.4,0,14.2
2030/7/2,13.2,21.8,6.3,15.1
2030/7/3,16.3,30.9,2.2,14.1
2030/7/4,12.6,21.3,0.4,17
2030/7/5,14.1,16.9,2.5,10.8
2030/7/6,9.7,31.5,0,26.4
2030/7/7,14.3,20.4,18.3,14.6
2030/7/8,10.7,22.2,0.9,9
2030/7/9,14.7,18.9,2.5,10.7
2030/7/10,8.9,22.3,0,29.1
2030/7/11,11,22.9,0,21.4
2030/7/12,15,23.1,0,16.7
2030/7/13,12.8,28.1,0,13.6
2030/7/14,12.1,27,0,20.1
2030/7/15,14.2,23.4,0,25.1
2030/7/16,12.4,24.5,2.1,7
2030/7/17,7.5,28.6,0,20.2
2030/7/18,8.1,21.5,0,21.7
2030/7/19,9,21.4,2.1,13.3
2030/7/20,11.3,20.6,0.7,4.1
2030/7/21,9.6,19.5,1.8,18.9
2030/7/22,15.8,31.1,0,22.1
2030/7/23,11.3,16.5,0.6,14.5
2030/7/24,13.7,17.4,1.6,15.9
2030/7/25,14.2,19.5,2.5,9.1
2030/7/26,10,22.8,2.3,8
2030/7/27,12.2,21.3,0,20.3
2030/7/28,10.2,25.5,0,14.2
2030/7/29,16.7,25.6,0,19.9
2030/7/30,7.6,24.1,0,16.8
2030/7/31,18.4,19.6,0,17.3
2030/8/1,13.6,18.5,0.9,13.6
2030/8/2,8.8,27.6,0,15.2
2030/8/3,11.5,18.3,8.3,17.9
2030/8/4,11.8,18.6,0.5,9.8
2030/8/5,12.6,25.2,0,21.3
2030/8/6,13.6,23,0,15.8
2030/8/7,12.9,24.1,0.3,15.6
2030/8/8,12.3,20.8,0.3,21.3
2030/8/9,14.3,21.1,4.1,4.5
2030/8/10,12.1,20.5,0,11.3
2030/8/11,14,20.3,0.8,18.1
2030/8/12,12.7,20,1.6,20.9
2030/8/13,20.1,22.8,0,16.1
2030/8/14,11.5,19.2,1.3,11.7
2030/8/15,15.8,20.3,1.4,16
2030/8/16,13.1,23.8,0,15.5
2030/8/17,12.5,22.2,1.7,20.1
2030/8/18,14.5,21.8,0.6,14
2030/8/19,13.5,25.2,0,14.3
2030/8/20,10.6,22.6,0,16.9
2030/8/21,12,20.3,0,17.6
2030/8/22,18.6,20.9,38.4,8.4
2030/8/23,7.8,24.4,0,17.2
2030/8/24,11.9,25.1,0,20.2
2030/8/25,10.7,21.9,0,4
2030/8/26,13.5,17,0,14.1
2030/8/27,14.2,16.5,0,15.7
2030/8/28,16.8,19.7,0,17.4
2030/8/29,13.6,20.4,0,9.1
2030/8/30,10.5,19.7,0,14
2030/8/31,7.1,20,0,17.3
2030/9/1,8.4,19.8,0,11
2030/9/2,11.2,22.4,0,15
2030/9/3,11.3,20.8,0,17.2
2030/9/4,11.8,16.8,0,6.3
2030/9/5,10,18.4,0,16
2030/9/6,15.4,18.9,0,14
2030/9/7,7.3,18.1,0,15.3
2030/9/8,17.5,19.7,0,8.7
2030/9/9,9.7,18.6,8,5.5
2030/9/10,13.7,14.4,0.1,8.1
2030/9/11,9.6,19.4,1.3,5.8
2030/9/12,13.3,17.9,0,6.9
2030/9/13,6.6,15.9,0,6.6
2030/9/14,10.3,19.7,0,13.4
2030/9/15,2.7,15.6,0,8.2
2030/9/16,8.4,17.1,0,5.9
2030/9/17,14.7,18.9,18.1,9.9
2030/9/18,12.7,12.9,2.3,10.4
2030/9/19,9.3,15.3,3.1,10.4
2030/9/20,10.4,18.9,2,13.2
2030/9/21,11.5,12.8,0,7.7
2030/9/22,4.6,19.1,0,8.2
2030/9/23,6.4,21.2,0,12.8
2030/9/24,13.5,18.5,0.1,6.2
2030/9/25,9.7,15.6,13.3,2.1
2030/9/26,8,16.4,0.3,10.6
2030/9/27,4.2,18.3,0,12.3
2030/9/28,5.7,18.1,0,8.9
2030/9/29,6.2,19.5,0,5.8
2030/9/30,15.5,19.9,0.1,1.9
2030/10/1,12.5,14.7,2.5,4.1
2030/10/2,1.5,10.4,13.3,1.9
2030/10/3,1.2,16.3,7.5,6.7
2030/10/4,3.3,11.3,0,5.9
2030/10/5,7.5,12.2,0.7,10.9
2030/10/6,7.5,18,19.1,6.6
2030/10/7,9.3,14.9,0.6,8.8
2030/10/8,7.7,17.5,0.2,4.2
2030/10/9,5.1,14.8,5.2,2.9
2030/10/10,11,12,1.4,5.6
2030/10/11,6.3,13.8,0,3.4
2030/10/12,9,14.6,0.2,10.6
2030/10/13,6.6,13.8,6.8,1.5
2030/10/14,10.6,16.8,15.9,2.8
2030/10/15,3.1,17.4,0,6.5
2030/10/16,5.4,19.4,4.4,4.1
2030/10/17,0.6,10,1.4,2.3
2030/10/18,8.3,12.2,7.3,3.5
2030/10/19,9.5,12.9,0.6,5.5
2030/10/20,2,15.3,0,8.4
2030/10/21,1.8,9.3,0,8.6
2030/10/22,-0.9,10.7,0,7
2030/10/23,4,12.6,0,2.2
2030/10/24,9.1,11.1,20.9,6
2030/10/25,2.9,10.3,0.2,7
2030/10/26,3.4,9,0,2.8
2030/10/27,8.7,14.2,1.9,5.4
2030/10/28,1.4,11,5.1,2
2030/10/29,7.3,9.3,0.5,7.8
2030/10/30,3,7.1,0,2.1
2030/10/31,2.8,11.8,1.1,1.3
2030/11/1,3.6,15.8,14.7,1.2
2030/11/2,10.6,14.4,0.1,6
2030/11/3,9.6,11.6,0,2.2
2030/11/4,-0.3,5.4,0,6
2030/11/5,3,14,7.5,4
2030/11/6,5,16.4,2.1,3.3
2030/11/7,1.1,11.2,8.7,1
2030/11/8,2.3,5.4,0,5.9
2030/11/9,6.7,12,0.4,4.9
2030/11/10,-1.4,6,0.3,5.7
2030/11/11,7.9,10.4,10.2,3.4
2030/11/12,-0.3,14.9,0.9,2.2
2030/11/13,1.9,14.4,16.9,0.9
2030/11/14,6.9,13.3,0.4,1.7
2030/11/15,2.6,10.6,4.3,0.8
2030/11/16,9,10.1,0.4,1.8
2030/11/17,-2.3,8,4.2,1.5
2030/11/18,7.5,7.9,0.4,0.8
2030/11/19,2,11,0,5.4
2030/11/20,4.8,12.2,1.4,5.3
2030/11/21,9,9.6,0.4,1.7
2030/11/22,1.6,11.6,0.4,2.6
2030/11/23,-1.5,3.8,0,0.9
2030/11/24,0.9,14.9,0.7,1.8
2030/11/25,4.6,7.8,0.1,3.4
2030/11/26,9,10.4,1.2,0.9
2030/11/27,8.1,8.7,0.5,0.8
2030/11/28,4.8,8,0.2,2
2030/11/29,-0.7,9.9,0,1.3
2030/11/30,4.1,8.5,0,2
2030/12/1,3.5,13.2,0,0.7
2030/12/2,9.3,11.3,0,3.5
2030/12/3,-1.5,8.9,1.1,2.4
2030/12/4,-3.7,6.5,3.3,3.2
2030/12/5,0.9,10.9,0.1,1.5
2030/12/6,6.4,10.7,0.2,0.7
2030/12/7,3.6,6.7,0,1.1
2030/12/8,1.4,13.5,0.1,1
2030/12/9,0,10.6,1.4,1.6
2030/12/10,-1.3,4.7,6.4,1
2030/12/11,0.9,7.9,0,1.4
2030/12/12,-0.9,10.8,0.5,2.2
2030/12/13,3.7,11.3,0.1,0.6
2030/12/14,0.8,1.4,0,1.2
2030/12/15,0.1,9.7,0,4
2030/12/16,5.2,11.3,6.7,3
2030/12/17,8.4,8.6,0.1,0.8
2030/12/18,-2.1,9.3,0,3.6
2030/12/19,-2.6,7.8,0,3.1
2030/12/20,-2.9,5,4.4,2.6
2030/12/21,3.6,6,0.3,3.4
2030/12/22,5.5,12.3,3.7,1.7
2030/12/23,-3.4,5.5,3.3,0.7
2030/12/24,0.6,7.9,6.1,2.2
2030/12/25,6.4,10.8,2.4,3.8
2030/12/26,-2.5,8.1,1.6,0.7
2030/12/27,1.4,4.5,3.1,0.7
2030/12/28,1,8.9,0.5,1.1
2030/12/29,0.9,1.7,0,3.3
2030/12/30,-0.5,4.3,4.3,3.3
2030/12/31,1.3,11.1,1.7,0.7
2031/1/1,4.2,4.9,0,2.5
2031/1/2,2.7,10.7,0.6,1.9
2031/1/3,0.6,10.8,10.2,4.9
2031/1/4,1.9,6.2,0.4,2.3
2031/1/5,3.7,5.6,0.8,2.2
2031/1/6,-1,8.3,8.1,3.6
2031/1/7,0.4,6,0,4.2
2031/1/8,-2.1,7.8,6.3,2.9
2031/1/9,-7.3,2.6,0,4.2
2031/1/10,-1.1,1.4,0,4.4
2031/1/11,-4.4,8.6,13.3,2.2
2031/1/12,2.7,7.1,1.6,1.9
2031/1/13,1.5,13.8,2.1,1.1
2031/1/14,-1.8,0.2,2.5,0.8
2031/1/15,3.3,5.3,4.4,4.5
2031/1/16,-0.9,0.2,0.1,4.9
2031/1/17,0.3,2.3,14.9,1.6
2031/1/18,3.4,9.5,0,6
2031/1/19,4.4,6.4,0,0.9
2031/1/20,5.7,7.7,14.5,2.1
2031/1/21,3.9,8.9,1.4,0.9
2031/1/22,-3.8,5.1,0,5.1
2031/1/23,-1.8,2.5,0,6.6
2031/1/24,2.7,4.1,0,3.5
2031/1/25,1.8,3.8,0,5.7
2031/1/26,2.3,4.3,5.3,5.1
2031/1/27,2.8,4.7,0.6,4
2031/1/28,4.1,5.1,0,6.4
2031/1/29,3.7,8,0.1,1.1
2031/1/30,-0.8,9.4,0.3,6.5
2031/1/31,1.2,4.3,1.1,1.5
2031/2/1,1.1,9.2,0.2,6.4
2031/2/2,-1.4,3.1,0.9,4
2031/2/3,-1.1,11.5,5.4,8.1
2031/2/4,-0.1,1.9,0.8,3.3
2031/2/5,-1.8,-1.2,2.5,7.3
2031/2/6,2.6,8.6,0.2,3
2031/2/7,-3.8,9.5,2.1,7.3
2031/2/8,4.3,9.5,4.1,2.3
2031/2/9,3.2,5.2,10.8,5.3
2031/2/10,0.6,4.7,0,1.4
2031/2/11,7.5,10,0,6.9
2031/2/12,-1.4,15.8,0,5.4
2031/2/13,-2.4,3.9,0.1,3.5
2031/2/14,6.2,8.2,6.4,1.5
2031/2/15,1.3,3.3,1.8,4.8
2031/2/16,4.6,5.9,0.9,3.3
2031/2/17,5.7,7.9,1,10.5
2031/2/18,-0.9,2.7,0,9.2
2031/2/19,1.5,3.5,0,9.8
2031/2/20,2.8,8.1,5.1,7.7
2031/2/21,4.4,8.4,0,9.6
2031/2/22,2.7,9.3,0.5,2.1
2031/2/23,2.9,12.8,0,2.4
2031/2/24,3.3,7,9.9,3.2
2031/2/25,0.8,5.1,1.6,4.3
2031/2/26,3.7,5.7,0,6.4
2031/2/27,-1.7,12.7,0,12.1
2031/2/28,4,4.9,0,9
2031/3/1,4.8,12.1,3.9,1.9
2031/3/2,3.4,12.7,0.8,7.9
2031/3/3,1.3,13.1,0,6.7
2031/3/4,5.8,8.4,0,9
2031/3/5,5.5,11.7,0.7,2.3
2031/3/6,2.7,9.8,0,5.1
2031/3/7,4.9,13.5,0,11.4
2031/3/8,1.9,12,0,9.7
2031/3/9,2.8,6.8,1.5,8.8
2031/3/10,-1.4,5.5,0,9.6
2031/3/11,2,11.8,0,10.7
2031/3/12,4.4,17.6,0,13.5
2031/3/13,6.2,13.3,0,15.5
2031/3/14,2.5,9.7,0.5,4.6
2031/3/15,8.2,11.8,0.2,9
2031/3/16,3.4,7.2,3.9,13.2
2031/3/17,0.4,10.3,0,15
2031/3/18,1.8,11.8,1.5,2.5
2031/3/19,8.4,10.4,0,16.5
2031/3/20,4,5.5,0.4,3.5
2031/3/21,0.2,15.1,0.4,11.1
2031/3/22,5.2,6.3,0.1,2.6
2031/3/23,1,14,7.2,12.5
2031/3/24,6.8,21,8,9.5
2031/3/25,5.2,10.6,5.8,14.9
2031/3/26,3.1,9.8,0,12.1
2031/3/27,1.4,16.3,0,6.8
2031/3/28,6.5,8.8,0,12.9
2031/3/29,2.1,8.2,1,4.9
2031/3/30,3,16.8,0,15.2
2031/3/31,2.3,7.6,1,11.9
2031/4/1,9.1,11,0.9,14
2031/4/2,3.2,14.1,0,13.4
2031/4/3,-0.5,10,0,17.7
2031/4/4,4.6,12.6,0.2,13.1
2031/4/5,8,10,0.3,12.5
2031/4/6,5.3,8.2,0.2,21.1
2031/4/7,7,9.9,2.4,7.2
2031/4/8,7.9,13,4.4,7.2
2031/4/9,4.3,12.3,3.7,14
2031/4/10,7,7.8,1.5,8.6
2031/4/11,6.8,15.2,3.8,7.8
2031/4/12,6.2,10,0.3,14.9
2031/4/13,4.3,17.4,0,22.6
2031/4/14,1,9.4,0,17.2
2031/4/15,4.7,11.4,0,20.2
2031/4/16,3.8,14.6,0,9.9
2031/4/17,5.5,13.4,0,21.1
2031/4/18,4,24.8,0,14.2
2031/4/19,5,11.3,0,21.9
2031/4/20,3.5,20.5,0,15.6
2031/4/21,6.1,25.7,0,19.1
2031/4/22,10.1,15.5,0,13.5
2031/4/23,2.1,14,0,10.9
2031/4/24,4.2,17,0,9.9
2031/4/25,7.3,19,0,14.6
2031/4/26,3.7,14.2,0,23.5
2031/4/27,7.3,17.6,0,23.6
2031/4/28,1.9,13.5,0,22
2031/4/29,6.2,15.1,0,11.1
2031/4/30,2,12.4,0.5,15.7
2031/5/1,9,13.8,1,11.8
2031/5/2,4.5,14.7,5.2,3.9
2031/5/3,8.6,13.2,3.8,10.8
2031/5/4,6.5,13.2,0,17.8
2031/5/5,8.8,20.1,7.7,13.7
2031/5/6,8.3,20.1,0,21.1
2031/5/7,8.7,13,0.9,17.2
2031/5/8,5.7,12.6,5.9,25.5
2031/5/9,8,15.2,0,16.9
2031/5/10,8.6,17.4,9.1,5.5
2031/5/11,10,21.9,0,15.5
2031/5/12,11.6,17.1,5.2,12.4
2031/5/13,2.3,17.1,0,9.4
2031/5/14,7.7,15.3,0,18.5
2031/5/15,1.9,19.7,0,25.2
2031/5/16,12.9,15.1,6.1,14.4
2031/5/17,4,9.3,8.3,20.6
2031/5/18,4.3,12,1.1,21.6
2031/5/19,5.8,21.6,2.7,12
2031/5/20,5.7,15.8,4.4,10.4
2031/5/21,6.8,14.3,1.3,26.4
2031/5/22,4.9,21.5,1.4,11.5
2031/5/23,10,23.8,0.4,21.3
2031/5/24,7,14.2,1,23.4
2031/5/25,12,16.6,0.2,5.5
2031/5/26,10.6,18.9,2.5,4.3
2031/5/27,11.3,16.5,0.5,4.4
2031/5/28,11.9,15.8,1.5,7
2031/5/29,1.5,19.6,0,15.2
2031/5/30,11,15.6,0.3,17.6
2031/5/31,7.3,21.8,0,20.7
2031/6/1,12.7,22.8,0,13.7
2031/6/2,10.8,20,0,16.7
2031/6/3,8.5,18.3,1.1,17.9
2031/6/4,12.6,20.4,1.7,17.4
2031/6/5,10,16.2,46.8,10.2
2031/6/6,12.8,30.3,0,25.4
2031/6/7,10.9,17.1,3.7,4.5
2031/6/8,11.9,19.3,0,23.4
2031/6/9,12.4,23.1,0,27.7
2031/6/10,11.8,20.9,0,10.7
2031/6/11,10.6,21.8,0,20
2031/6/12,16.8,19.1,0,24.8
2031/6/13,10,15.4,0,17.9
2031/6/14,4.3,21.6,0,24.6
2031/6/15,12.8,18.8,0,25.4
2031/6/16,10.3,19.1,0.4,23.7
2031/6/17,10.4,15.9,1.4,21.2
2031/6/18,12,19.6,0.3,11.5
2031/6/19,14.4,17.8,0.3,17.2
2031/6/20,12,16.8,16,11.3
2031/6/21,8.7,20.6,0,26.8
2031/6/22,13.3,25.2,0,14.9
2031/6/23,8.4,19.5,2,17.4
2031/6/24,13.3,25.1,9.4,11.7
2031/6/25,15.7,20.3,0.4,18.8
2031/6/26,11.8,19.3,0.3,13.7
2031/6/27,11.8,16.5,0,21.3
2031/6/28,9.5,22.5,3.6,16.5
2031/6/29,12.3,22.6,0,27.5
2031/6/30,9.3,22.7,0,17.5
2031/7/1,14.6,20.6,0,26.7
2031/7/2,13.2,21.8,0.3,7
2031/7/3,8.3,25.2,0,18.1
2031/7/4,16.7,23,0,16.8
2031/7/5,15,18.8,5.9,19.6
2031/7/6,14.8,20.6,1,11.8
2031/7/7,12.9,18.9,1.8,10.2
2031/7/8,13,24,0,19.7
2031/7/9,17.1,29.2,0.5,7.6
2031/7/10,12.2,21.2,2.5,6.8
2031/7/11,7.7,19.1,0.4,17.5
2031/7/12,12.5,18.9,0,24.7
2031/7/13,15.2,25.7,0,25.2
2031/7/14,15.7,23.5,2.5,11.2
2031/7/15,12.9,19.2,1.6,22.7
2031/7/16,14.5,24.5,0.2,15.8
2031/7/17,15,20.1,1.2,10.6
2031/7/18,13.1,29.9,10.5,19.2
2031/7/19,12.9,23.8,0,20.9
2031/7/20,12.4,28.1,0,18.3
2031/7/21,13.5,21.1,1.2,11.5
2031/7/22,15.5,28.6,0.3,16.4
2031/7/23,15.3,26.8,0,17.8
2031/7/24,12.5,23.1,0,6
2031/7/25,14.1,18.4,0,22.7
2031/7/26,15.3,23.8,0,22.7
2031/7/27,15.5,26,0,24.7
2031/7/28,16.1,19.2,0,13.3
2031/7/29,14.3,20.1,0,22.8
2031/7/30,11.9,24.3,0,16.5
2031/7/31,9.9,23.1,0,14.5
2031/8/1,11.2,23.7,0,15.6
2031/8/2,9,24.6,0,20.7
2031/8/3,20.1,27,0,20.3
2031/8/4,13.4,22.9,0.6,3.8
2031/8/5,11.5,23.6,0,19.5
2031/8/6,11.8,29.6,0.6,16.8
2031/8/7,6.4,19,1.3,3.7
2031/8/8,9.2,30,0,11.3
2031/8/9,13.9,21.8,16.1,10.5
2031/8/10,15.5,19.7,1.6,17.9
2031/8/11,11.7,20.7,3.4,11.7
2031/8/12,13.1,21.4,7.9,11.3
2031/8/13,16.4,19.1,0,20.1
2031/8/14,11.6,23.3,0,22.3
2031/8/15,14.5,25.5,1.1,11.1
2031/8/16,15.3,21.5,0.1,15
2031/8/17,13.8,19.6,12.2,9.9
2031/8/18,11.9,18.6,2.7,7
2031/8/19,12.7,25.1,0.7,11.8
2031/8/20,14.6,21.4,24.6,10.7
2031/8/21,12.9,24.5,0,18
2031/8/22,13.9,20.9,0.3,9.1
2031/8/23,10.2,21.1,0.1,13.5
2031/8/24,16.5,22.1,0,11.5
2031/8/25,13.2,23.9,0,15.4
2031/8/26,12.4,23,1,7.1
2031/8/27,15.8,19.7,0,7.9
2031/8/28,13.3,20,1.1,5.8
2031/8/29,12.9,19.9,0,19.2
2031/8/30,11.2,18.2,0,18.7
2031/8/31,9.7,18.3,0,15.2
2031/9/1,8.9,20.4,0,12
2031/9/2,15.8,21.9,0,8.6
2031/9/3,15.3,15.8,0,11.7
2031/9/4,10.1,19.7,0.2,11.7
2031/9/5,8.5,17.2,0,16
2031/9/6,11.6,18.7,25.2,8.5
2031/9/7,9,15.6,0,8.1
2031/9/8,8.9,20.7,0.1,12.5
2031/9/9,12.9,17.6,27.7,9.3
2031/9/10,15.4,16.5,0,17.6
2031/9/11,9.7,18.8,0,10.5
2031/9/12,9.4,12.7,1.6,4.7
2031/9/13,8.4,16.9,0.1,4.2
2031/9/14,12.3,19,6.1,9
2031/9/15,11.8,21,0.4,13.7
2031/9/16,11.1,17.4,0.9,7.2
2031/9/17,5.5,17,16.9,11.6
2031/9/18,10.2,18.9,0,15.8
2031/9/19,9,16.9,0,14.6
2031/9/20,10.1,19.7,10.2,13
2031/9/21,13.3,15.3,2.5,7.5
2031/9/22,10,16,0.5,9.2
2031/9/23,4.9,16.4,2.6,12.7
2031/9/24,11.7,18.9,0,5.8
2031/9/25,6.6,13.1,0,11.4
2031/9/26,7.1,18.5,0.4,11
2031/9/27,11.8,17.2,20.3,10.9
2031/9/28,11.9,20.2,0.3,4.9
2031/9/29,8,14.4,0.2,6.1
2031/9/30,8.2,18.6,1.2,1.9
2031/10/1,9.7,17,7.1,8.8
2031/10/2,10.5,18.3,8,9.7
2031/10/3,9.2,14.2,0.6,1.9
2031/10/4,9.9,23,0,7.1
2031/10/5,13.2,14.3,0.4,2.7
2031/10/6,7.4,18.3,0,7.9
2031/10/7,7.8,16.9,0,9.2
2031/10/8,3.8,12.9,0,11.4
2031/10/9,7.8,18.6,0,3.2
2031/10/10,12.7,17.2,2.3,6
2031/10/11,4.3,14.8,0,9.4
2031/10/12,3.2,14,0,10.2
2031/10/13,7.5,12.7,0.4,8.2
2031/10/14,10,11.3,6.2,6.2
2031/10/15,8.4,12.6,0,4.8
2031/10/16,9.6,15.5,0,9.4
2031/10/17,6.1,12.8,1.8,7.5
2031/10/18,6.7,13.9,0.5,2.7
2031/10/19,4.9,17.9,0.8,4.3
2031/10/20,7.2,18.9,0,3.1
2031/10/21,11.8,12.3,0,6.7
2031/10/22,10.3,13.9,0,8.9
2031/10/23,6.7,12.2,0.2,6.2
2031/10/24,2.3,10.1,0,5.2
2031/10/25,6.6,13.1,0,3.9
2031/10/26,7,15.2,3.1,3.7
2031/10/27,1.6,15.1,0.5,5
2031/10/28,10.4,12.6,7.2,3.8
2031/10/29,7.3,10.7,0,6.6
2031/10/30,4.8,7.5,0,6.9
2031/10/31,7.9,9.7,0.3,2.7
2031/11/1,3.2,16.9,0,2.4
2031/11/2,9.9,11.5,0.2,6.4
2031/11/3,7.4,10.8,0,4.6
2031/11/4,2.9,8.4,0.1,1.2
2031/11/5,1.3,7.4,0,4.2
2031/11/6,0.5,8.6,0,5.4
2031/11/7,9.8,11.9,8.4,1
2031/11/8,8.9,15,0.1,4.2
2031/11/9,6.4,8.6,0.2,1.5
2031/11/10,9,13.9,4.4,2
2031/11/11,7.4,11.4,0.2,3.1
2031/11/12,2.2,8.6,0.4,0.9
2031/11/13,-1.1,10.5,2.2,2.4
2031/11/14,9.4,11.6,0.5,2.9
2031/11/15,2,7.7,13.7,1.4
2031/11/16,7.5,12,0.1,2.3
2031/11/17,4.2,5.2,0.3,3
2031/11/18,-0.9,12.9,1.2,0.8
2031/11/19,2.6,8.8,0,4.8
2031/11/20,8.7,15,12.4,3.8
2031/11/21,-2.2,8.9,0.2,3.4
2031/11/22,1.1,7.1,4.8,4.8
2031/11/23,4.7,8.2,0.2,1.3
2031/11/24,1.1,7.5,0.7,2.4
2031/11/25,-0.7,9.8,3.5,0.8
2031/11/26,-1.4,10.8,0.2,2.1
